9.716774954163215128e+00,1.469815703049774047e+00,3.232485580908563971e+00,0.000000000000000000e+00
1.130650392972580498e+01,8.154216828756148949e-01,5.536712558343293011e+01,2.000000000000000000e+00
9.512338802624132228e+00,8.095366743323750836e-01,2.415356169647633067e+01,2.000000000000000000e+00
3.869948884613214624e+00,7.699428065250371045e-01,2.201016619870769375e+01,2.000000000000000000e+00
3.961213234788064597e+01,1.240628332777176102e+00,1.545553303899566515e+02,2.000000000000000000e+00
4.797341935780247724e+01,8.396111013562654879e-01,1.983051251419283858e+02,1.000000000000000000e+00
1.546582696479289254e+00,8.576582186795486118e-01,-1.173316628128483252e+01,1.000000000000000000e+00
3.213732958821589136e+01,1.449983442003066836e+00,6.643873443186713246e+01,2.000000000000000000e+00
2.689430091681533952e+01,7.685488735049161857e-01,8.675496712675935385e+01,2.000000000000000000e+00
1.071185243111709973e+01,3.827531622634899877e-01,6.387756855416956370e+01,2.000000000000000000e+00
3.259814809750259279e+00,1.518096495688584735e+00,-1.607474342641374676e+01,1.000000000000000000e+00
1.406226469156373149e+01,1.485571440233281360e+00,4.336211205898913335e+01,2.000000000000000000e+00
8.719634032794727929e+00,1.160107529533490611e+00,-5.143931446879385305e+01,1.000000000000000000e+00
3.922095412777795786e+01,8.722331465493184943e-01,2.084185673887118924e+02,2.000000000000000000e+00
2.072617856471307007e+01,8.180107343611517923e-01,9.354939632323136323e+01,2.000000000000000000e+00
4.404675808479482413e+01,5.068306157245353605e-01,1.734574106851893589e+02,0.000000000000000000e+00
3.959026763640066093e+01,1.027702199205970501e+00,1.531481588581589790e+02,2.000000000000000000e+00
2.251097635829965071e+01,5.175140328215886987e-01,9.281218676675446488e+01,2.000000000000000000e+00
3.176593117155959689e+01,4.426297850271571077e-01,8.558594622921965822e+01,0.000000000000000000e+00
3.509744594479716540e+01,5.587478373433284462e-01,1.294914697958939200e+02,2.000000000000000000e+00
3.875124011744432551e+01,1.312183789878473394e+00,8.935997980080988157e+01,2.000000000000000000e+00
4.637237243842114509e+01,9.646092231548131224e-01,2.062128390478453355e+02,0.000000000000000000e+00
3.919310354964472509e+01,1.307753045082865384e+00,6.569854741156649425e+01,1.000000000000000000e+00
7.050491081048741115e+00,9.408818637823798126e-01,1.776691899807237007e+01,2.000000000000000000e+00
6.345560532047192837e+00,1.524478689256875574e+00,-7.201109997795165363e-01,0.000000000000000000e+00
1.493755451944710444e+01,7.447834625599429881e-01,6.464827988964174210e+01,2.000000000000000000e+00
4.701607570081328191e+01,7.323087090978339653e-01,2.314263443151587580e+02,0.000000000000000000e+00
1.559004765214962873e+01,1.449355154262844669e+00,3.368245286242971304e+01,2.000000000000000000e+00
2.174360303837284292e+01,6.271686790005225332e-01,3.435167931290563814e+01,1.000000000000000000e+00
4.175508058191157090e+01,1.423987428199055882e+00,2.422519119431363777e+01,1.000000000000000000e+00
5.244779133524073433e-01,5.296187101504163941e-01,-2.249028518798898801e+01,1.000000000000000000e+00
4.917949076300046407e+00,1.489595408207086802e+00,-1.919146631907728207e+01,1.000000000000000000e+00
1.989665799131725166e+01,6.134173865603724796e-01,5.303019914723640227e+01,2.000000000000000000e+00
2.265537693136323227e+01,3.939888783779805781e-01,7.106900208745491909e+01,2.000000000000000000e+00
4.054436288301303648e+00,9.933443316758675534e-01,1.551060117420624174e+01,2.000000000000000000e+00
3.139871247616061467e+01,1.467251009818475005e+00,7.047266153654656762e+01,2.000000000000000000e+00
4.161905810379109028e+01,4.977453436852174451e-01,1.963531180707126964e+02,2.000000000000000000e+00
4.528039408130739929e+01,1.105367942487817556e+00,1.576669179655326616e+02,1.000000000000000000e+00
1.355128447271534364e+00,1.312886261597035809e+00,-2.162563546715496887e+00,0.000000000000000000e+00
3.609612787320143212e+01,1.402970609401158253e+00,3.199416810102171382e+00,1.000000000000000000e+00
1.286667541953922900e+01,7.568064339437104993e-01,1.733669397610728780e+01,0.000000000000000000e+00
3.986827818711350169e+00,7.485203751384839066e-01,5.034980874566407039e+01,2.000000000000000000e+00
2.525954902976671335e+01,1.517750477947811261e+00,5.833119459911485194e+01,2.000000000000000000e+00
4.704207451528677097e+01,3.185085534859686263e-01,1.406489463568326528e+02,0.000000000000000000e+00
6.967041092234500077e+00,5.821084048409028711e-01,-3.213588455792373111e+01,1.000000000000000000e+00
7.977877705484445414e+00,1.037376519819633192e+00,4.218486657650792893e+00,0.000000000000000000e+00
8.821208564635364624e+00,1.295707499398834006e+00,6.160884301162923293e+01,2.000000000000000000e+00
3.141191631216923952e+01,1.538143239939915530e+00,2.369959759505033503e+01,2.000000000000000000e+00
4.176619117496481692e+01,1.192342217710324448e+00,1.640220762084591115e+02,2.000000000000000000e+00
3.772578379099814327e+01,1.537510453813506706e+00,4.536631293194706416e+01,2.000000000000000000e+00
4.198076850689874107e+01,9.861608159258412609e-01,1.422013321953594698e+02,1.000000000000000000e+00
1.500946646925326000e+01,3.809401800466559740e-01,8.524862579773555993e+00,0.000000000000000000e+00
3.467924522921358488e+01,6.790931676516321902e-01,1.220972909416576329e+02,0.000000000000000000e+00
3.963312213794235817e+01,5.334243234302674663e-01,1.546675980639491570e+02,2.000000000000000000e+00
3.742517177763685510e+01,1.412030025069235251e+00,3.222217834636660427e+01,1.000000000000000000e+00
2.739644140499973446e+01,1.076108834925348701e+00,7.547146389705088154e+01,2.000000000000000000e+00
1.628189648882415241e+01,3.667125949846528066e-01,-4.217581428040419667e+01,1.000000000000000000e+00
2.625545441130274327e+00,1.196653243722091808e+00,-2.834525856825042922e+01,1.000000000000000000e+00
3.517922754069169144e+01,5.922320609159107407e-01,8.397385255270455673e+01,1.000000000000000000e+00
4.565401542514633348e+01,1.528093714992718288e+00,3.578687027961838396e+01,2.000000000000000000e+00
3.547301865754313610e+01,8.117407062971986331e-01,1.335518174195763095e+02,0.000000000000000000e+00
3.196680303030527170e+01,1.070801850984763437e+00,5.881406246783687664e+01,1.000000000000000000e+00
5.152912360337573716e+00,3.660883346918537007e-01,-5.283060577512531353e+01,1.000000000000000000e+00
1.843698235983830003e+01,1.526511173610106464e+00,-5.924278124289903857e+00,0.000000000000000000e+00
2.218459262361663065e+01,1.400649199658409394e+00,-1.874511820953697949e+01,1.000000000000000000e+00
4.842498405209759937e+01,9.463131004244927924e-01,2.827780901562805411e+02,2.000000000000000000e+00
3.407565035576281787e+01,4.620916973280316808e-01,1.433311285397689403e+02,2.000000000000000000e+00
1.664677308480716178e+01,1.448741327788438449e+00,6.168050437429130284e+01,2.000000000000000000e+00
2.852900705866195352e+01,1.494124371590532796e+00,1.547284154828933112e+01,0.000000000000000000e+00
1.450646852633449058e+01,6.925591496042020623e-01,2.149550587056619122e+01,0.000000000000000000e+00
4.941851191417458722e+01,3.616601252272346745e-01,2.012970911957793021e+02,2.000000000000000000e+00
1.541052192549251210e+01,8.531721874956618157e-01,3.075333228588371881e+01,0.000000000000000000e+00
3.852156837297938097e+01,4.577560073507021543e-01,1.733551800249923645e+02,2.000000000000000000e+00
2.791873345562707343e+01,7.527637043498545122e-01,4.493584374706691165e+01,1.000000000000000000e+00
4.474797307671325797e+01,1.328254378235430133e+00,1.133996629996509711e+02,2.000000000000000000e+00
3.877494416945516775e+01,1.215209223565533403e+00,1.028493256161470271e+02,0.000000000000000000e+00
2.073179644918874587e+01,9.571450005555544038e-01,3.495480977435932601e+01,0.000000000000000000e+00
3.721607299330398178e+01,1.124628579358780911e+00,1.729664328376030085e+02,2.000000000000000000e+00
6.199901099537539650e+00,6.111872988335336210e-01,-2.169727281609844027e+01,1.000000000000000000e+00
1.856467993800078276e+01,6.494274610760790711e-01,5.778348764199306942e+01,2.000000000000000000e+00
5.936301665913232384e+00,1.138607858534372408e+00,1.722971409229176487e+01,2.000000000000000000e+00
2.923666520748236408e+01,3.453569582973399776e-01,6.022304164288916439e+01,0.000000000000000000e+00
2.347909362218581109e+01,1.087954507618459576e+00,1.073717394648599424e+02,2.000000000000000000e+00
4.271089780064247776e+01,7.492187113778825402e-01,2.043644934423719519e+02,2.000000000000000000e+00
1.625830238820931228e+01,1.072168771824498323e+00,8.095259130503535516e+01,2.000000000000000000e+00
1.914036378280286499e+01,1.064034671346784755e+00,6.355870412693604976e+01,2.000000000000000000e+00
1.558457839739443251e+01,8.886231891661610094e-01,1.441737118883950686e+01,0.000000000000000000e+00
1.610507730847805163e+01,7.952553425770576556e-01,5.910667922453322376e+01,2.000000000000000000e+00
3.157392251415449635e+01,1.085824619801933011e+00,1.373713905366013250e+02,2.000000000000000000e+00
3.459958422595629912e+01,4.595885914924709992e-01,1.387424639165894291e+02,2.000000000000000000e+00
1.580563485011355063e+01,3.469290828628270873e-01,6.350244006255394424e+01,2.000000000000000000e+00
4.438973667851122684e+00,6.977979511461553930e-01,5.560150319051362544e+01,2.000000000000000000e+00
5.359747227044644013e+00,9.574874712688502543e-01,-2.126584880650313281e+01,1.000000000000000000e+00
4.482197878020634363e+01,1.069165961122302555e+00,2.014431783460944416e+02,2.000000000000000000e+00
2.210032425102978948e+01,5.060696900096152140e-01,2.327121358491126557e+00,1.000000000000000000e+00
1.442061405454959733e+01,1.303143329725216404e+00,-4.615461126316786533e+01,1.000000000000000000e+00
7.313588903634182792e+00,3.884526609855129542e-01,-3.403350568243482144e+01,1.000000000000000000e+00
1.002184139280252628e+00,1.199438477650688784e+00,-2.746149344125221603e+01,1.000000000000000000e+00
3.658915658367303081e+01,8.011518075466643740e-01,1.761417823313392716e+02,2.000000000000000000e+00
4.627726631860201678e+01,1.248096068876638265e+00,1.634151482734537240e+02,2.000000000000000000e+00
2.476016023692549695e+01,4.101372638081939304e-01,3.060235646312309399e+01,1.000000000000000000e+00
4.295871158804409617e+01,5.518621100680115577e-01,2.204964500001986210e+02,2.000000000000000000e+00
1.708844955794935316e+01,6.083455746905881423e-01,7.374654375374851156e+01,2.000000000000000000e+00
3.444141247296380470e+01,9.990468172103764699e-01,6.274454102493074714e+01,1.000000000000000000e+00
2.956812014529326760e+01,3.183984336739154597e-01,-2.756708365583037335e+00,1.000000000000000000e+00
1.689443231087980379e+01,5.890949144385132508e-01,2.030003920864519529e+01,0.000000000000000000e+00
9.589033931645085218e+00,3.315114439073618691e-01,2.743173973177275471e+01,2.000000000000000000e+00
2.226176668841714701e+01,6.428462062536227650e-01,1.086205075754446625e+01,1.000000000000000000e+00
9.287734638679516763e-01,5.574742122385948351e-01,5.162079930158233765e+01,2.000000000000000000e+00
4.369805556548956638e+00,1.024806311269689241e+00,-3.399029076427397822e-01,0.000000000000000000e+00
3.693578022000768613e+01,5.463541342598529083e-01,1.020925914052524206e+02,1.000000000000000000e+00
4.559017583935942497e+01,6.038127948681647483e-01,2.505507167686913021e+02,2.000000000000000000e+00
6.338678161699479396e+00,1.002399331706445018e+00,1.840038466454020494e+01,2.000000000000000000e+00
3.465578921124577505e+01,7.016586678762688489e-01,1.660758576396841306e+02,2.000000000000000000e+00
2.104022939528101688e+01,7.600512147520543937e-01,1.361326224825251074e+01,1.000000000000000000e+00
4.614894026639267821e+01,8.578767201617508720e-01,2.117402740351427042e+02,0.000000000000000000e+00
4.337701133590551450e+01,5.845571971947276513e-01,1.636647269519295378e+02,1.000000000000000000e+00
4.745273726656132673e+00,1.197122755394790738e+00,1.168794117333545124e+01,2.000000000000000000e+00
3.161007163918481311e+01,9.089738687745118062e-01,1.452765718506847463e+02,2.000000000000000000e+00
1.222605647035636345e+01,1.069378419740050212e+00,5.707084564820880246e+01,2.000000000000000000e+00
6.077094021836811244e+00,1.108507875289600708e+00,6.104008967144959996e+01,2.000000000000000000e+00
3.291108727550058433e+01,6.232718926768454626e-01,1.245101782956135281e+02,2.000000000000000000e+00
3.857844905304332173e+01,1.088776749046565850e+00,1.796368594586965060e+02,2.000000000000000000e+00
1.876374249136346961e+01,1.000612746340915127e+00,-2.422207446741263936e+01,1.000000000000000000e+00
4.858717390990993579e+01,1.044294893396125579e+00,2.169125424364837613e+02,0.000000000000000000e+00
3.500162090864350262e+01,8.424296406372502322e-01,1.196940430205069390e+02,0.000000000000000000e+00
1.951860402601081645e+01,4.590871891040902986e-01,-1.121996150110444290e+01,1.000000000000000000e+00
3.806526799168115360e+01,8.711832890979293031e-01,1.154645646920525337e+02,1.000000000000000000e+00
3.021600178865442032e+01,1.077916676635016557e+00,6.900453636380952105e+01,0.000000000000000000e+00
1.990121406668459159e+01,6.049158262806397790e-01,-1.878308806575959267e+01,1.000000000000000000e+00
2.629849552685754333e+01,8.390766802628132348e-01,8.966172714403408861e+01,2.000000000000000000e+00
3.535122716377498620e+01,9.075045187648830280e-01,1.649756219227958809e+02,2.000000000000000000e+00
1.816387989511271073e+01,6.019192138398168357e-01,4.623543446251584754e+01,2.000000000000000000e+00
2.273204373919351440e+01,1.231739947575902105e+00,6.397149131495212515e+01,2.000000000000000000e+00
3.940255020428772958e+00,1.106316465266726556e+00,2.461266794374646594e+01,2.000000000000000000e+00
4.141206358053241843e+01,1.073274068140053439e+00,8.325718377282487381e+01,1.000000000000000000e+00
1.795361484702911170e+01,4.129772515827987989e-01,8.357517621455748724e+01,2.000000000000000000e+00
2.027619076712145230e+01,4.821947426027548556e-01,4.628989164015455771e+01,2.000000000000000000e+00
1.386308956987048724e+01,1.276627978768641203e+00,-5.010077680262460831e+01,1.000000000000000000e+00
2.839280858835761023e+01,5.144263099272395889e-01,8.830880423281860203e+01,2.000000000000000000e+00
4.603377585547706019e+01,6.956915239579267718e-01,2.640236679309170995e+02,2.000000000000000000e+00
5.934047654659856619e+00,6.257655104683634839e-01,1.573418109230944140e+01,2.000000000000000000e+00
4.473203649650526970e+00,1.349214255213725400e+00,1.583503209045014515e+01,2.000000000000000000e+00
2.555349610385193770e+01,3.385673805573152229e-01,2.447195374673325574e+01,1.000000000000000000e+00
8.322501254333408482e+00,7.140640200005086147e-01,-9.490526993901724495e-01,0.000000000000000000e+00
2.166282919871225587e+01,1.184650955114848969e+00,7.734463397443110466e+01,2.000000000000000000e+00
1.923906369234611446e+00,1.237903153368022924e+00,7.860783162020486436e+00,0.000000000000000000e+00
3.934243556476308612e+01,6.239274778366254992e-01,1.420699741716947528e+02,0.000000000000000000e+00
1.289765670623038929e+01,1.208989357799899356e+00,-4.465233598255126424e+01,1.000000000000000000e+00
2.723693649494354574e+01,8.049021300549826785e-01,8.087434531115350467e+01,0.000000000000000000e+00
2.133696278795062895e+01,1.382600488246411574e+00,-7.422809734388231107e+00,1.000000000000000000e+00
1.149007636592322079e+01,1.232005350636206531e+00,6.920420426920601642e+01,2.000000000000000000e+00
3.946446779472535127e+01,1.286706184956866394e+00,1.003987521239503025e+02,2.000000000000000000e+00
8.245505981300908616e+00,9.236298704284631178e-01,3.640735299582015472e+01,2.000000000000000000e+00
2.457045164214084920e+01,6.904367242877812449e-01,1.183653996823002217e+02,2.000000000000000000e+00
1.516362998116164462e+01,1.011520323447918646e+00,4.458318363364890047e+01,2.000000000000000000e+00
1.321226554681280696e+01,5.474752849012722855e-01,4.844893316429109120e+01,2.000000000000000000e+00
1.754969382356546603e+01,6.429062763857116281e-01,5.027805046561970670e+01,2.000000000000000000e+00
4.283257889842334976e+01,4.578316182197073037e-01,1.893070382262379781e+02,2.000000000000000000e+00
1.560121434836727516e+01,1.111603013952396246e+00,6.537705461740922885e+01,2.000000000000000000e+00
3.558544445781043919e+01,6.769332686197967464e-01,1.031398069259552130e+02,1.000000000000000000e+00
2.602094325821849452e+01,3.541819370005433454e-01,8.466994859359391512e+01,2.000000000000000000e+00
3.692274274337535189e+01,1.371164781345225681e+00,-7.723193921265107065e+00,1.000000000000000000e+00
5.573245486350144606e-01,7.240851821055069859e-01,1.130338869605072283e+01,2.000000000000000000e+00
2.127456772842846533e+01,3.825503142507725163e-01,8.608879894432544688e+01,2.000000000000000000e+00
2.600633188591387324e+01,7.582664858030644384e-01,4.049376058313329452e+01,1.000000000000000000e+00
7.989225781525748360e+00,8.636902844105855959e-01,-2.318901478864589905e+01,1.000000000000000000e+00
2.855530536265849761e+01,9.018309648010580659e-01,2.528649331743535811e+01,1.000000000000000000e+00
1.917130721347744782e+01,7.005048224576160276e-01,3.530594353801708252e+01,0.000000000000000000e+00
4.623636421129020846e+01,1.221008227430577353e+00,1.854426377436169560e+02,2.000000000000000000e+00
3.806009191172092443e+01,1.525805483406275975e+00,-1.810351582276276616e+01,1.000000000000000000e+00
2.893003390580863865e+01,4.415573796187418076e-01,1.157672553925803527e+01,1.000000000000000000e+00
3.706500725612057323e+01,7.678357943370381911e-01,1.511531655557810723e+02,2.000000000000000000e+00
1.081020214792700607e+00,1.180443674676439070e+00,6.223499426060169704e+00,0.000000000000000000e+00
4.074429170463523064e+01,8.211188719412405579e-01,1.441551734652526022e+02,1.000000000000000000e+00
4.948850599813913220e+01,1.344159668476475611e+00,9.937711368387061839e+01,0.000000000000000000e+00
8.301153915448159282e+00,1.184157593596351976e+00,-3.673386855293759368e+01,1.000000000000000000e+00
1.725199949008939981e+01,6.893701131075725685e-01,-1.087000504200241124e+01,1.000000000000000000e+00
2.483515429224859972e+01,1.353044303997338993e+00,2.476707502716451970e+01,0.000000000000000000e+00
4.025693783514645929e+01,9.694588241660038186e-01,9.364959085746301071e+01,1.000000000000000000e+00
5.294521623960838141e+00,1.115103895722919791e+00,-4.550410591815908390e+01,1.000000000000000000e+00
3.636129291673681507e+01,5.419142593921026929e-01,1.572630645837378438e+02,2.000000000000000000e+00
3.929339775709546245e+01,6.076962285684477383e-01,1.468641293501787004e+02,0.000000000000000000e+00
3.079987621745228310e+01,1.007328762136017630e+00,5.445139973232559782e+01,1.000000000000000000e+00
2.222019489052654961e+01,1.124496321033860102e+00,8.872462566876311030e+01,2.000000000000000000e+00
4.604721386305266151e+01,6.826594948996074219e-01,2.674017977260363637e+02,2.000000000000000000e+00
4.611750062564748731e+01,9.333679634567841887e-01,1.575775571838790938e+02,1.000000000000000000e+00
8.434715877318115673e+00,9.004788235281627751e-01,1.802669539000429211e+01,2.000000000000000000e+00
1.166526040776685491e+01,1.529728791850915925e+00,4.077740760466947023e+01,2.000000000000000000e+00
3.338982146448667088e+00,8.516630852195068435e-01,1.020527175443574208e+01,0.000000000000000000e+00
3.103443604327398742e+00,1.093449758564486674e+00,9.084597949313007348e+00,0.000000000000000000e+00
3.057092030771966762e+01,1.179735997101626133e+00,9.934818444369744839e+01,2.000000000000000000e+00
3.182579253531307373e+01,1.033918155417202112e+00,5.764987670426415889e+01,1.000000000000000000e+00
6.821386093064654155e-01,1.272906499062265384e+00,-5.083715253873747741e+01,1.000000000000000000e+00
2.059240782067244169e+01,1.104236611177624949e+00,4.143860557692712376e+01,0.000000000000000000e+00
3.287421200124642695e+01,6.446510291918461366e-01,1.693844743209738795e+02,2.000000000000000000e+00
3.201166516107394955e+01,1.319329364842959151e+00,7.042187496422215531e+01,2.000000000000000000e+00
3.935017102843001879e+01,1.473461719478635468e+00,1.912309970883583432e+01,1.000000000000000000e+00
6.123486950600120160e+00,1.494594141271622156e+00,-4.131639086318666187e+01,1.000000000000000000e+00
4.614853619833865395e+01,3.737330104108087525e-01,1.217129045188861198e+02,1.000000000000000000e+00
2.022038872329918746e+01,7.377021167114292677e-01,8.173953055500015807e+01,2.000000000000000000e+00
2.586386651818449423e+01,1.310548548230038746e+00,-1.131952613827095888e+00,1.000000000000000000e+00
2.170290104083640870e+01,4.489247652612120554e-01,1.327455917384092743e+01,1.000000000000000000e+00
2.368647179381610712e+01,5.679248319977540094e-01,6.357455014847870700e+01,2.000000000000000000e+00
3.847540400576257014e+00,6.137435490446103703e-01,-3.792375669072970368e+01,1.000000000000000000e+00
4.132699651498917603e+00,6.101592475351795830e-01,-3.100502993490907855e+01,1.000000000000000000e+00
3.565302884184741572e+01,7.779824091473309666e-01,7.459740850638993948e+01,1.000000000000000000e+00
4.195395411541473152e+01,1.304686143212782756e+00,5.759753739365609704e+01,1.000000000000000000e+00
1.745412222209374420e+01,1.099589859126440139e+00,-2.159040116725341463e+01,1.000000000000000000e+00
2.120133523856097213e+01,6.565671613183554634e-01,-9.638145697998389494e+00,1.000000000000000000e+00
6.805705626889017701e+00,1.113389332663222042e+00,3.249599921622626564e+00,0.000000000000000000e+00
3.695966023214765528e+00,1.014190752237928095e+00,3.614145675051921103e+01,2.000000000000000000e+00
3.674731272037342844e+00,1.471266901497273905e+00,-4.099123566648467687e+01,1.000000000000000000e+00
3.574239782615232741e+01,5.717636751858130584e-01,9.087548626285953901e+01,1.000000000000000000e+00
1.959042031169965625e+01,5.794973013221365044e-01,6.042585672740033687e+01,2.000000000000000000e+00
1.448049096869357300e+01,6.632682407211760722e-01,5.020167715669543895e+00,1.000000000000000000e+00
9.813836929249108110e+00,8.021107822325566072e-01,-5.124166325862793769e+01,1.000000000000000000e+00
1.412845788080778320e+01,1.434565878855930787e+00,-1.672279570618013977e+01,1.000000000000000000e+00
1.168872975020591198e+01,7.972731600486484549e-01,1.151881594882636151e+01,0.000000000000000000e+00
2.442248000575527200e+01,8.083699548030116588e-01,8.626429826012147828e+01,2.000000000000000000e+00
2.347433096140973774e+01,3.508085956932099903e-01,4.510692648950828954e+01,0.000000000000000000e+00
3.454918440965736437e+01,4.503986728382753935e-01,5.363616166633612181e+01,1.000000000000000000e+00
1.973183476302282102e+01,1.389616512410617011e+00,-1.034485039946013352e+01,1.000000000000000000e+00
4.811597349338263996e+01,1.108431088802419806e+00,2.180767746968782888e+02,2.000000000000000000e+00
4.593609078032743298e+01,8.106399093923029042e-01,1.758281615333996797e+02,1.000000000000000000e+00
3.379761169672156118e+00,1.032007571985271266e+00,-1.586845472718661121e+01,1.000000000000000000e+00
2.552175195270011088e+01,1.005306552745129034e+00,9.587969307705537858e+01,2.000000000000000000e+00
1.614098536001886330e+01,1.378979092048983501e+00,-3.809509437729890635e+01,1.000000000000000000e+00
2.853797893966365962e+01,5.232047802467629793e-01,1.449357887969914316e+01,1.000000000000000000e+00
4.509830459319835683e+01,7.074875600304844081e-01,2.674048109824440189e+02,2.000000000000000000e+00
1.290869958680442942e+01,1.178405339251626271e+00,2.380441343184055114e+01,2.000000000000000000e+00
1.968682881747238156e+00,1.378138841684478200e+00,9.207016882437432770e+00,0.000000000000000000e+00
4.154696225964053014e+01,4.957672323587477003e-01,1.034911468882941250e+02,1.000000000000000000e+00
2.022121662600436665e+01,8.035769276075611645e-01,4.581622783673466159e+01,0.000000000000000000e+00
4.313978659113963943e+01,8.779349586969007468e-01,1.865432008760864733e+02,0.000000000000000000e+00
2.291742496496037163e+01,1.060837683358113459e+00,1.018369550498260026e+02,2.000000000000000000e+00
2.258156447769836461e+01,7.366905302346780093e-01,4.791095990527021087e+01,0.000000000000000000e+00
4.772331394401665250e+01,1.433244001246662958e+00,1.152593886731941808e+01,1.000000000000000000e+00
1.117261749626838174e+01,4.982281747670285199e-01,-2.323955127180381197e+01,1.000000000000000000e+00
4.494413610430090955e+01,1.145118462034274476e+00,1.646132939701969065e+02,0.000000000000000000e+00
3.418837261791254889e+01,1.259025036596091773e+00,5.674662362197359755e+01,1.000000000000000000e+00
4.198901740931396631e+01,1.128239698619626363e+00,1.277112171829416809e+02,1.000000000000000000e+00
3.922872231048153413e+00,3.436083432121764814e-01,4.625341624762832993e+01,2.000000000000000000e+00
1.849633655706535507e+01,1.466372749593733760e+00,-2.026346555590124865e+01,1.000000000000000000e+00
5.492773857526399794e+00,4.633185990049543124e-01,3.911275189232794958e+01,2.000000000000000000e+00
1.561127692775233022e+01,8.789991319230707756e-01,6.023211286751408977e+01,2.000000000000000000e+00
4.126706901017346496e+01,4.272635961804396310e-01,1.213020880578891081e+02,0.000000000000000000e+00
4.282661047885024175e+01,1.159893085459712481e+00,1.161183721203008474e+02,1.000000000000000000e+00
8.626722305238983424e+00,3.419711716871247087e-01,-1.395844366943435233e+01,1.000000000000000000e+00
